gutenberg_author_id,gutenberg_id,title,author,language,gutenberg_bookshelf,rights,has_text,birthdate,deathdate
35040,51832,The Place Where Chicago Was,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51350,No Substitutions,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51320,Break a Leg,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51202,Name Your Symptom,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,23426,The Last Place on Earth,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,22596,Measure for a Loner,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,50818,How to Make Friends,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51688,The Air of Castor Oil,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51623,Always a Qurono,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51305,Confidence Game,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35061,31207,Where the World is Quiet,"Kuttner, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1915,1958
35061,32584,The Secret of Kralitz,"Kuttner, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1915,1958
35061,32108,The Ego Machine,"Kuttner, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1915,1958
35119,26855,Hard Guy,"Browne, Howard",en,Science Fiction,Public domain in the USA.,TRUE,1907,1999
35316,31547,Youth,"Asimov, Isaac",en,Science Fiction,Public domain in the USA.,TRUE,1920,1992
35339,51194,Made to Measure,"Gault, William Campbell",en,Science Fiction,Public domain in the USA.,TRUE,1910,1995
35381,51288,Man of Distinction,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35381,32321,The Book,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35381,32230,Wainer,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35381,50848,Soldier Boy,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35381,50827,Orphans of the Void,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35381,51342,Citizen Jell,"Shaara, Michael",en,Science Fiction,Public domain in the USA.,TRUE,1928,1988
35455,49809,Junior,"Abernathy, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1924,1990
35538,51844,Someone to Watch Over Me,"Gold, H. L. (Horace Leonard)",en,Science Fiction,Public domain in the USA.,TRUE,1914,1996
35538,50988,Bodyguard,"Gold, H. L. (Horace Leonard)",en,Science Fiction,Public domain in the USA.,TRUE,1914,1996
35538,51834,Never Come Midnight,"Gold, H. L. (Horace Leonard)",en,Science Fiction,Public domain in the USA.,TRUE,1914,1996
35541,31897,You Don't Make Wine Like the Greeks Did,"Fisher, David E.",en,Science Fiction,Public domain in the USA.,TRUE,1932,NA
35541,51475,East in the Morning,"Fisher, David E.",en,Science Fiction,Public domain in the USA.,TRUE,1932,NA
35591,32541,One Way,"De Ford, Miriam Allen",en,Science Fiction,Public domain in the USA.,TRUE,1888,1975
35591,51751,"Oh, Rats!","De Ford, Miriam Allen",en,Science Fiction,Public domain in the USA.,TRUE,1888,1975
35591,31981,The Eel,"De Ford, Miriam Allen",en,Science Fiction,Public domain in the USA.,TRUE,1888,1975
35925,29931,The Big Tomorrow,"Shaver, Richard S.",en,Science Fiction,Public domain in the USA.,TRUE,1907,1975
35943,49762,Diagnosis,"Palmer, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1910,1977
35965,51150,Venus is a Man's World,"Tenn, William",en,Science Fiction,Public domain in the USA.,TRUE,1920,2010
35965,51122,The Men in the Walls,"Tenn, William",en,Science Fiction,Public domain in the USA.,TRUE,1920,2010
35965,32654,Project Hush,"Tenn, William",en,Science Fiction,Public domain in the USA.,TRUE,1920,2010
35965,50948,Of All Possible Worlds,"Tenn, William",en,Science Fiction,Public domain in the USA.,TRUE,1920,2010
35969,51185,All Jackson's Children,"Galouye, Daniel F.",en,Science Fiction,Public domain in the USA.,TRUE,1920,1976
35969,51508,The Chasers,"Galouye, Daniel F.",en,Science Fiction,Public domain in the USA.,TRUE,1920,1976
35969,32657,Spillthrough,"Galouye, Daniel F.",en,Science Fiction,Public domain in the USA.,TRUE,1920,1976
35976,51249,Spacemen Die at Home,"Ludwig, Edward W.",en,Science Fiction,Public domain in the USA.,TRUE,1920,1990
35976,51203,A Coffin for Jacob,"Ludwig, Edward W.",en,Science Fiction,Public domain in the USA.,TRUE,1920,1990
35998,51092,Rattle OK,"Warner, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1922,2003
36000,51028,The Protector,"Curtis, Betsy",en,Science Fiction,Public domain in the USA.,TRUE,1917,2002
36004,50971,The Problem Makers,"Hoskins, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1933,1993
36031,42664,Gods of the North,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42188,Shadows in the Moonlight,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42254,Beyond the Black River,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42209,The Devil in Iron,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42236,Jewels of Gwahlur,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42182,The Hyborian Age,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42196,Shadows in Zamboula,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42183,Queen of the Black Coast,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42227,A Witch Shall Be Born,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42259,The People of the Black Circle,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36031,42243,The Hour of the Dragon,"Howard, Robert E. (Robert Ervin)",en,Science Fiction,Public domain in the USA.,TRUE,1906,1936
36064,32825,"The Goddess of Atvatabar
Being the history of the discovery of the interior world and conquest of Atvatabar","Bradshaw, William Richard",en,Science Fiction,Public domain in the USA.,TRUE,1851,1927
36516,33644,The Secret of the Ninth Planet,"Wollheim, Donald A.",en,Science Fiction,Public domain in the USA.,TRUE,1914,1990
36516,50713,One Against the Moon,"Wollheim, Donald A.",en,Science Fiction,Public domain in the USA.,TRUE,1914,1990
38191,18668,In Search of the Unknown,"Chambers, Robert W. (Robert William)",en,Science Fiction,Public domain in the USA.,TRUE,1865,1933
38520,38287,We're Civilized!,"Apostolides, Alex",en,Science Fiction,Public domain in the USA.,TRUE,1923,2005
38520,36867,Progress Report,"Apostolides, Alex",en,Science Fiction,Public domain in the USA.,TRUE,1923,2005
40926,40992,The Martian,"Glasser, Allen",en,Science Fiction,Public domain in the USA.,TRUE,1908,1971
40927,40992,The Martian,"Hilliard, A. R. (Alec Rowley)",en,Science Fiction,Public domain in the USA.,TRUE,1908,1951
40954,41049,The Onslaught from Rigel,"Pratt, Fletcher",en,Science Fiction,Public domain in the USA.,TRUE,1897,1956
41198,29390,Astounding Stories of Super-Science April 1930,"Pelcher, Anthony",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1981
41269,51171,A Little Journey,"Bradbury, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1920,2012
41269,41627,"Futuria Fantasia, Winter 1940","Bradbury, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1920,2012
41269,41622,"Futuria Fantasia, Summer 1939","Bradbury, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1920,2012
41419,41905,Captives of the Flame,"Delany, Samuel R.",en,Science Fiction,Public domain in the USA.,TRUE,1942,NA
41419,41981,The Jewels of Aptor,"Delany, Samuel R.",en,Science Fiction,Public domain in the USA.,TRUE,1942,NA
41928,42914,Gladiator,"Wylie, Philip",en,Science Fiction,Public domain in the USA.,TRUE,1902,1971
41998,51650,Innocent at Large,"Anderson, Karen",en,Science Fiction,Public domain in the USA.,TRUE,1932,NA
41998,43048,The Piebald Hippogriff,"Anderson, Karen",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1932,NA
42085,43235,First on the Moon,"Sutton, Jeff",en,Science Fiction,Public domain in the USA.,TRUE,1913,1979
45153,51231,Syndrome Johnny,"Dye, Charles",en,Science Fiction,Public domain in the USA.,TRUE,1925,1960
45153,19964,Regeneration,"Dye, Charles",en,Science Fiction,Public domain in the USA.,TRUE,1925,1960
45533,49767,Business For the Lawyers,"Robin, Ralph",en,Science Fiction,Public domain in the USA.,TRUE,1914,1983
45559,49826,The Lights on Precipice Peak,"Tall, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1908,1981
45620,51148,Common Denominator,"MacDonald, John D. (John Dann)",en,Science Fiction,Public domain in the USA.,TRUE,1916,1986
46052,50702,Venus Boy,"Sutton, Lee",en,Science Fiction,Public domain in the USA.,TRUE,1916,1978
46089,51576,Shatter the Wall,"Van Scyoc, Sydney J.",en,Science Fiction,Public domain in the USA.,TRUE,1939,NA
46089,51047,Pollony Undiverted,"Van Scyoc, Sydney J.",en,Science Fiction,Public domain in the USA.,TRUE,1939,NA
46089,50800,Bimmie Says,"Van Scyoc, Sydney J.",en,Science Fiction,Public domain in the USA.,TRUE,1939,NA
46090,50890,The Birds of Lorrane,"Doede, William R.",en,Science Fiction,Public domain in the USA.,TRUE,1918,NA
46090,51605,Jamieson,"Doede, William R.",en,Science Fiction,Public domain in the USA.,TRUE,1918,NA
46090,50802,A City Near Centaurus,"Doede, William R.",en,Science Fiction,Public domain in the USA.,TRUE,1918,NA
46090,51699,The God Next Door,"Doede, William R.",en,Science Fiction,Public domain in the USA.,TRUE,1918,NA
46122,50877,Education of a Martian,"Shallit, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1915,1995
46130,50893,The Great Nebraska Sea,"Danzig, Allan",en,Science Fiction,Public domain in the USA.,TRUE,1931,NA
46145,50923,The Serpent River,"Wilcox, Don",en,Science Fiction,Public domain in the USA.,TRUE,1905,2000
46167,50928,Hot Planet,"Clement, Hal",en,Science Fiction,Public domain in the USA.,TRUE,1922,2003
46184,51844,Someone to Watch Over Me,"Gale, Floyd C.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
46239,51091,The Deep One,"Ruzic, Neil P.",en,Science Fiction,Public domain in the USA.,TRUE,1930,2004
46245,51115,Transfer Point,"Boucher, Anthony",en,Science Fiction,Public domain in the USA.,TRUE,1911,1968
46252,51129,A Gift from Earth,"Banister, Manly",en,Science Fiction,Public domain in the USA.,TRUE,1914,1986
46255,51132,Whiskaboom,"Arkin, Alan",en,Science Fiction,Public domain in the USA.,TRUE,1934,NA
46255,51397,People Soup,"Arkin, Alan",en,Science Fiction,Public domain in the USA.,TRUE,1934,NA
46265,51153,The Semantic War,"Clothier, Bill",en,Science Fiction,Public domain in the USA.,TRUE,1921,2015
46291,51201,Volpla,"Guin, Wyman",en,Science Fiction,Public domain in the USA.,TRUE,1915,1989
46291,51842,Beyond Bedlam,"Guin, Wyman",en,Science Fiction,Public domain in the USA.,TRUE,1915,1989
46325,51247,Dead End,"Macfarlane, Wallace",en,Science Fiction,Public domain in the USA.,TRUE,1918,1999
46330,51570,Cry Snooker,"Fetler, Andrew",en,Science Fiction,Public domain in the USA.,TRUE,1925,2017
46330,51256,The Cool War,"Fetler, Andrew",en,Science Fiction,Public domain in the USA.,TRUE,1925,2017
46334,51273,Advance Agent,"Anvil, Christopher",en,Science Fiction,Public domain in the USA.,TRUE,1925,2009
46335,51274,Ambition,"Bade, William L.",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
46362,51331,"Swenson, Dispatcher","Miller, R. De Witt (Richard De Witt)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1958
46451,51534,Self Portrait,"Wolfe, Bernard",en,Science Fiction,Public domain in the USA.,TRUE,1915,1985
46474,51571,Subject to Change,"Goulart, Ron",en,Science Fiction,Public domain in the USA.,TRUE,1933,NA
46559,51801,The Immortals,"Duncan, David",en,Science Fiction,Public domain in the USA.,TRUE,1913,1999
46575,51854,The Rat Race,"Franklin, Jay",en,Science Fiction/World War II,Public domain in the USA.,TRUE,1897,1967
46705,52326,The Radio Planet,"Farley, Ralph Milne",en,Science Fiction,Public domain in the USA.,TRUE,1887,1963
46705,52167,"An Earthman on Venus (Originally titled ""The Radio Man"")","Farley, Ralph Milne",en,Science Fiction,Public domain in the USA.,TRUE,1887,1963
